"""Main code""","""Main item-Brand""","""Main item-Description""","""Main item-Size""","""POS information-POS description""","""POS information-Follow sub-department""","""POS information-Taxable-Tax 1""","""POS information-Taxable-Tax 2""","""POS information-Taxable-Tax 3""","""POS information-Taxable-Tax 4""","""POS information-Food stamp""","""POS information-Not for sale""","""POS information-Scalable""","""Price-Regular-Price""","""Price-Regular-Quantity""","""Price-Regular-Margin""","""Price-TPR-Price""","""Price-TPR-Quantity""","""Price-TPR-Margin""","""Price-Sale-Price""","""Price-Sale-Quantity""","""Price-Sale-Margin""","""Price-Store-Price""","""Price-Store-Quantity""","""Price-Store-Margin""","""Price-Active-Source""","""Price-Active-Price""","""Price-Active-Quantity""","""Price-Active-Margin""","""Price-Next-Date""","""Price-Next-Time""","""Price-Next-Source""","""Price-Next-Price""","""Price-Next-Quantity""","""Price-Next-Margin""","""Cost-Base-Base cost""","""Cost-Base-Case""","""Cost-Base-Unit cost""","""Cost-Base-Format""","""Cost-Vendor-Authorized""","""Cost-Vendor-ID""","""Cost-Vendor-Code""","""Department-Number""","""Department-Description""","""Sub-department-Number""","""Sub-department-Description""","""Location-Shelf""","""Location-Facing""","""Location-Aisle""","""Location-Section"""
0008705212947,CITRUS MAGIC,VEGGIE WASH TRIGGER,OZ,VEGGIE WASH TRIGGER,,1,,,,0,0,,7.49,1,32,0.00,0,0,0.00,0,0,0.00,0,0,REG,7.49,1,32,,,,0.00,0,0,30.78,6,5.13,CASE,,1045,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008705271190,CLEARLY NATURAL,GRAPEFRUIT HAND SOAP,OZ,GRAPEFRUIT HAND SOAP,0,1,,,,,0,,4.89,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.89,1,31,,,,0.00,0,0,3.37,1,3.37,CASE,,1000,,40600,WELLNESS,40620,BODY CARE,,0,,
0008705271469,CITRUS MAGIC,NATURAL VEGGIE WASH,OZ,NATURAL VEGGIE WASH,,1,,,,0,0,,9.49,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,9.49,1,31,,,,0.00,0,0,6.59,1,6.59,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008705272347,CITRUS MAGIC,LAVENDER ODOR ABSORB,OZ,LAVENDER ODOR ABSORB,,1,,,,0,0,,6.49,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.49,1,30,,,,0.00,0,0,27.16,6,4.53,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,7,0,G2,C
0008705272589,CITRUS MAGIC,O VEGGIE WASH,FLOZ,O VEGGIE WASH,,1,,,,0,0,,5.89,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.89,1,30,,,,0.00,0,0,4.11,1,4.11,CASE,,1045,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008705277772,CLEARLY NATURAL,UNSCENTED HAND SOAP,OZ,UNSCENTED HAND SOAP,0,1,,,,,0,,4.79,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.79,1,31,,,,0.00,0,0,3.32,1,3.32,CASE,,1000,,40600,WELLNESS,40620,BODY CARE,1,0,W1,A
0008705277773,CLEARLY NATURAL,VITAMIN E HAND SOAP,OZ,VITAMIN E HAND SOAP,0,1,,,,,0,,4.49,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.49,1,31,,,,0.00,0,0,3.08,1,3.08,CASE,,1000,,40600,WELLNESS,40620,BODY CARE,,0,,
0008705277774,CLEARLY NATURAL,ALOE LIQUID SOAP,OZ,ALOE LIQUID SOAP,0,1,,,,,0,,4.89,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.89,1,31,,,,0.00,0,0,3.37,1,3.37,CASE,,1000,,40600,WELLNESS,40620,BODY CARE,,0,,
0008705277776,CLEARLY NATURAL,TEA TREE LIQUID SOAP,OZ,TEA TREE LIQUID SOAP,0,1,,,,,0,,4.89,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.89,1,31,,,,0.00,0,0,3.37,1,3.37,CASE,,1000,,40600,WELLNESS,40620,BODY CARE,,0,,
0008733652845,DEBOLES,RICE FETTUCCINE,OZ,RICE FETTUCCINE,,,,,,1,0,,3.59,1,32,0.00,0,0,0.00,0,0,0.00,0,0,REG,3.59,1,32,,,,0.00,0,0,29.31,12,2.44,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008733652897,DEBOLES,RICE LASAGNA,OZ,RICE LASAGNA,,,,,,1,0,,4.09,1,32,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.09,1,32,,,,0.00,0,0,33.52,12,2.79,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008770301961,SEA TANGLE,KELP NOODLES,12/12OZ,KELP NOODLES,0,,,,,1,0,,5.29,1,38,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.29,1,38,,,,0.00,0,0,39.08,12,3.26,CASE,,1000,1106434,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008799211981,REVIVIA LABS,HI PTNCY CLLGEN SRM,1 FL OZ,HI PTNCY CLLGEN SRM,0,1,,,,,0,,21.49,1,41,0.00,0,0,0.00,0,0,0.00,0,0,REG,21.49,1,41,,,,0.00,0,0,12.60,1,12.60,CASE,,1045,223142,40600,WELLNESS,40620,BODY CARE,,0,,
0008803310064,CONVENTIONAL,PEPIN HEIGHTS CIDER,gallon,PEPIN HEIGHTS CIDER,0,,,,,1,0,,3.99,1,52,0.00,0,0,0.00,0,0,0.00,0,0,REG,3.99,1,52,,,,0.00,0,0,1.91,1,1.91,CASE,,1072,,40100,GROCERY,40120,REFRIGERATED,,0,,
0008803310128,CONVENTIONAL,PEPIN HEIGHTS CIDER,GAL,PEPIN HEIGHTS CIDER,0,,,,,1,0,,6.99,1,53,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.99,1,53,,,,0.00,0,0,39.82,12,3.32,CASE,,1072,,40100,GROCERY,40120,REFRIGERATED,,0,,
0008817722764,SOY VAY,ISLAND TERIYKI SAUCE,OZ,ISLAND TERIYKI SAUCE,,,,,,1,0,,5.79,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.79,1,31,,,,0.00,0,0,23.96,6,3.99,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,6,0,G1,B
0008819434003,BROWN COW,BLUEBERRY YOGURT,12/5.3 OZ,BLUEBERRY YOGURT,,,,,,1,0,,1.29,1,37,0.00,0,0,5.00,5,19,0.00,0,0,REG,1.29,1,37,,,,0.00,0,0,9.77,12,0.81,CASE,,1000,206850-0,40100,GROCERY,40120,REFRIGERATED,40,0,R3,A
0008819434005,BROWN COW,PEACH YOGURT,12/5.3 OZ,PEACH YOGURT,,,,,,1,0,,1.29,1,37,0.00,0,0,5.00,5,19,0.00,0,0,REG,1.29,1,37,,,,0.00,0,0,9.77,12,0.81,CASE,,1000,206856-7,40100,GROCERY,40120,REFRIGERATED,40,0,R3,A
0008819434007,BROWN COW,WHL MLK RASP YOGURT,12/5.3 OZ,WHL MLK RASP YOGURT,,,,,,1,0,,1.29,1,37,0.00,0,0,5.00,5,19,0.00,0,0,REG,1.29,1,37,,,,0.00,0,0,9.77,12,0.81,CASE,,1000,2068625,40100,GROCERY,40120,REFRIGERATED,40,0,R3,A
0008819434009,BROWN COW,CHERRY VAN YOGURT,12/5.3 OZ,CHERRY VAN YOGURT,,,,,,1,0,,1.29,1,37,0.00,0,0,5.00,5,19,0.00,0,0,REG,1.29,1,37,,,,0.00,0,0,9.77,12,0.81,CASE,,1000,206867-4,40100,GROCERY,40120,REFRIGERATED,40,0,R3,A
0008819434060,BROWN COW,CRM TOP PLAIN YOGURT,6/32 OZ,CRM TOP PLAIN YOGURT,,,,,,1,0,,5.29,1,36,0.00,0,0,3.99,1,15,0.00,0,0,SALE,3.99,1,15,7/1/2025,2359,REG,5.29,1,36,20.40,6,3.40,CASE,,1000,039187-0,40100,GROCERY,40120,REFRIGERATED,40,0,R3,A
0008819434061,BROWN COW,CREAM TOP VAN YOGURT,6/32 OZ,CREAM TOP VAN YOGURT,,,,,,1,0,,5.29,1,36,0.00,0,0,3.99,1,15,0.00,0,0,SALE,3.99,1,15,7/1/2025,2359,REG,5.29,1,36,20.40,6,3.40,CASE,,1000,039195-3,40100,GROCERY,40120,REFRIGERATED,40,0,R3,A
0008819434062,BROWN COW,CRM TOP MAPLE YOGURT,6/32 OZ,CRM TOP MAPLE YOGURT,,,,,,1,0,,5.29,1,36,0.00,0,0,3.99,1,15,0.00,0,0,SALE,3.99,1,15,7/1/2025,2359,REG,5.29,1,36,20.40,6,3.40,CASE,,1000,039181-3,40100,GROCERY,40120,REFRIGERATED,40,0,R3,A
0008819470314,BROWN COW,WHL MILK MAPLE YGRT,12/5.3 OZ,WHL MILK MAPLE YGRT,,,,,,1,0,,1.29,1,37,0.00,0,0,5.00,5,19,0.00,0,0,REG,1.29,1,37,,,,0.00,0,0,9.77,12,0.81,CASE,,1000,206844-3,40100,GROCERY,40120,REFRIGERATED,40,0,R3,A
0008819470317,BROWN COW,CREAM TOP STRW YGRT,12/5.3 OZ,CREAM TOP STRW YGRT,,,,,,1,0,,1.29,1,37,0.00,0,0,5.00,5,19,0.00,0,0,REG,1.29,1,37,,,,0.00,0,0,9.77,12,0.81,CASE,,1000,206852-6,40100,GROCERY,40120,REFRIGERATED,40,0,R3,A
0008823141204,CELLO,PARM CHS CRISPS,OZ,PARM CHS CRISPS,,,,,,1,0,,4.89,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.89,1,31,,,,0.00,0,0,40.32,12,3.36,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008823141320,CELLO,CHEDDAR CHS CRSPS,OZ,CHEDDAR CHS CRSPS,,,,,,1,0,,4.89,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.89,1,31,,,,0.00,0,0,40.32,12,3.36,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008839500311,CARLSON,E-GEMS 100 IU,SGEL,E-GEMS 100 IU,1,1,,,,,0,,15.99,1,48,0.00,0,0,11.99,1,30,0.00,0,0,REG,15.99,1,48,,,,0.00,0,0,8.34,1,8.34,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839501101,CARLSON,VITAMIN A,SGELS,VITAMIN A,1,1,,,,,0,,11.49,1,48,0.00,0,0,8.99,1,34,0.00,0,0,REG,11.49,1,48,,,,0.00,0,0,5.94,1,5.94,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839501260,CARLSON,KIDS VIT D DROPS,ml,KIDS VIT D DROPS,0,1,,,,,0,,13.49,1,47,0.00,0,0,10.49,1,32,0.00,0,0,REG,13.49,1,47,,,,0.00,0,0,7.14,1,7.14,CASE,,1013,1260,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839501280,CARLSON,SUPER DAILY D3 2000,EA,SUPER DAILY D3 2000,1,1,,,,,0,,23.99,1,47,0.00,0,0,17.99,1,30,0.00,0,0,REG,23.99,1,47,,,,0.00,0,0,12.60,1,12.60,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839501301,CARLSON,SUPER COD LVR OIL,gel,SUPER COD LVR OIL,0,1,,,,,0,,18.49,1,48,0.00,0,0,13.99,1,32,0.00,0,0,REG,18.49,1,48,,,,0.00,0,0,9.55,1,9.55,CASE,,1013,1301,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501302,CARLSON,SUPR COD LIVR OIL,CAPS,SUPR COD LIVR OIL,0,1,,,,,0,,40.49,1,47,0.00,0,0,30.49,1,30,0.00,0,0,REG,40.49,1,47,,,,0.00,0,0,21.36,1,21.36,CASE,,1013,1302,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501351,CARLSON,COD LIVER OIL LMN,ml,COD LIVER OIL LMN,0,1,,,,,0,,31.99,1,48,0.00,0,0,23.99,1,30,0.00,0,0,REG,31.99,1,48,,,,0.00,0,0,16.79,1,16.79,CASE,,1013,1351,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501352,CARLSON,COD LIVER OIL LMN,ml,COD LIVER OIL LMN,0,1,,,,,0,,47.99,1,47,0.00,0,0,35.99,1,30,0.00,0,0,REG,47.99,1,47,,,,0.00,0,0,25.20,1,25.20,CASE,,1013,1352,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501452,CARLSON,VITAMIN D 1000 IU,SGEL,VITAMIN D 1000 IU,1,1,,,,,0,,20.49,1,48,0.00,0,0,15.49,1,31,0.00,0,0,REG,20.49,1,48,,,,0.00,0,0,10.74,1,10.74,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839501461,CARLSON,D3 2000 IU,CT,D3 2000 IU,1,1,,,,,0,,14.99,1,48,0.00,0,0,0.00,0,0,0.00,0,0,REG,14.99,1,48,,,,0.00,0,0,7.74,1,7.74,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839501471,CARLSON,SOLAR D GEMS,CT,SOLAR D GEMS,0,1,,,,,0,,19.49,1,48,0.00,0,0,14.99,1,32,0.00,0,0,REG,19.49,1,48,,,,0.00,0,0,10.13,1,10.13,CASE,,1013,1471,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839501481,CARLSON,SLR D GEMS 4000IU 120,120 CT,SLR D GEMS 4000IU,0,1,,,,,0,,25.49,1,47,0.00,0,0,0.00,0,0,0.00,0,0,REG,25.49,1,47,,,,0.00,0,0,13.50,1,13.50,CASE,,1013,1481,40600,WELLNESS,40610,SUPPLEMENTS,,0,,
0008839501483,CARLSON,SLR D GEMS 4000IU 360,360 CT,SLR D GEMS 4000IU 360,0,1,,,,,0,,67.49,1,47,0.00,0,0,0.00,0,0,0.00,0,0,REG,67.49,1,47,,,,0.00,0,0,35.52,1,35.52,CASE,,1013,1483,40600,WELLNESS,40610,SUPPLEMENTS,,0,,
0008839501524,CARLSON,SUPER OMEGA 3,ct.,SUPER OMEGA 3,0,1,,,,,0,,33.49,1,48,0.00,0,0,25.49,1,31,0.00,0,0,REG,33.49,1,48,,,,0.00,0,0,17.57,1,17.57,CASE,,1013,1524,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501540,CARLSON,FISH OIL LEMON,ml,FISH OIL LEMON,0,1,,,,,0,,31.99,1,47,0.00,0,0,23.99,1,30,0.00,0,0,REG,31.99,1,47,,,,0.00,0,0,16.80,1,16.80,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501545,CARLSON,FISH OIL LEMN 500,ml,FISH OIL LEMN 500,0,1,,,,,0,,49.99,1,47,0.00,0,0,37.49,1,30,0.00,0,0,REG,49.99,1,47,,,,0.00,0,0,26.40,1,26.40,CASE,,1013,1545,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501570,CARLSON,KIDS CHEW DHA ORG,SGEL,KIDS CHEW DHA ORG,1,1,,,,,0,,14.99,1,48,0.00,0,0,0.00,0,0,0.00,0,0,REG,14.99,1,48,,,,0.00,0,0,7.73,1,7.73,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501650,CARLSON,FISH OIL ORANGE,ml,FISH OIL ORANGE,0,1,,,,,0,,25.49,1,47,0.00,0,0,19.49,1,31,0.00,0,0,REG,25.49,1,47,,,,0.00,0,0,13.44,1,13.44,CASE,,1013,1650,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501655,CARLSON,FISH OIL ORANGE,ml,FISH OIL ORANGE,0,1,,,,,0,,49.99,1,47,0.00,0,0,37.49,1,30,0.00,0,0,REG,49.99,1,47,,,,0.00,0,0,26.40,1,26.40,CASE,,1013,1655,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839501714,CARLSON,ELITE OMEGA 3,CAPS,ELITE OMEGA 3,0,1,,,,,0,,45.49,1,47,0.00,0,0,34.49,1,31,0.00,0,0,REG,45.49,1,47,,,,0.00,0,0,23.95,1,23.95,CASE,,1013,1714,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839504050,CARLSON,SUPER 2 DAILY,SGEL,SUPER 2 DAILY,0,1,,,,,0,,45.49,1,47,0.00,0,0,34.49,1,31,0.00,0,0,REG,45.49,1,47,,,,0.00,0,0,23.94,1,23.94,CASE,,1013,4050,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839505110,CARLSON,VIT E HAND CRM,OZ,VIT E HAND CRM,0,1,,,,,0,,13.99,1,41,0.00,0,0,10.49,1,21,0.00,0,0,REG,13.99,1,41,,,,0.00,0,0,8.24,1,8.24,CASE,,1013,,40600,WELLNESS,40620,BODY CARE,1,0,W1,E
0008839505910,CARLSON,E-GEM LIP CARE,OZ,E-GEM LIP CARE,0,1,,,,,0,,4.09,1,41,0.00,0,0,3.27,1,27,0.00,0,0,REG,4.09,1,41,,,,0.00,0,0,2.40,1,2.40,CASE,,1013,,40600,WELLNESS,40620,BODY CARE,,0,,
0008839506020,CARLSON,E-GEM OIL 20000 IU,OZ,E-GEM OIL 20000 IU,1,1,,,,,0,,19.49,1,48,0.00,0,0,14.99,1,32,0.00,0,0,REG,19.49,1,48,,,,0.00,0,0,10.14,1,10.14,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,1,0,W1,E
0008839508550,CARLSON,5-HTP,TABS,5-HTP,1,1,,,,,0,,20.49,1,48,0.00,0,0,15.49,1,31,0.00,0,0,REG,20.49,1,48,,,,0.00,0,0,10.74,1,10.74,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,9,0,W2,D
0008839508716,CARLSON,LYCOPENE 15 MG,60 CT,LYCOPENE 15 MG,0,1,,,,,0,,19.99,1,47,0.00,0,0,0.00,0,0,0.00,0,0,REG,19.99,1,47,,,,0.00,0,0,10.55,1,10.55,CASE,,1013,8716,40600,WELLNESS,40610,SUPPLEMENTS,,0,,
0008839512550,CARLSON,BABYS DAILY D3 400IU,.086 FL OZ,BABYS DAILY D3 400IU,0,1,,,,,0,,14.49,1,49,0.00,0,0,10.99,1,32,0.00,0,0,REG,14.49,1,49,,,,0.00,0,0,7.44,1,7.44,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839518930,CARLSON,OMEGA-3,SFGELS,OMEGA-3,0,1,,,,,0,,19.49,1,48,0.00,0,0,14.99,1,32,0.00,0,0,REG,19.49,1,48,,,,0.00,0,0,10.13,1,10.13,CASE,,1013,1893,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,A
0008839549000,CARLSON,VIT C GUMMIES,CT,VIT C GUMMIES,1,1,,,,,0,,18.49,1,48,0.00,0,0,13.99,1,32,0.00,0,0,REG,18.49,1,48,,,,0.00,0,0,9.54,1,9.54,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,D
0008839549600,CARLSON,LUTEIN GUMMIES MANGO,CT,LUTEIN GUMMIES MANGO,1,1,,,,,0,,19.49,1,48,0.00,0,0,14.99,1,32,0.00,0,0,REG,19.49,1,48,,,,0.00,0,0,10.13,1,10.13,CASE,,1013,,40600,WELLNESS,40610,SUPPLEMENTS,10,0,W3,B
0008870201559,BONNE MAMAN,CHERRY PRESERVES,OZ,CHERRY PRESERVES,,,,,,1,0,,7.29,1,40,0.00,0,0,4.99,1,12,0.00,0,0,REG,7.29,1,40,,,,0.00,0,0,26.46,6,4.41,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,28,0,G6,E
0008903678000,TORANI,DARK CHOC SAUCE,OZ,DARK CHOC SAUCE,,1,,,,1,0,,5.69,1,30,0.00,0,0,5.49,1,28,0.00,0,0,REG,5.69,1,30,,,,0.00,0,0,15.84,4,3.96,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008912512000,ANCIENT HARVEST,O QUINOA,OZ,O QUINOA,,,,,,1,0,,8.49,1,32,0.00,0,0,5.99,1,4,0.00,0,0,REG,8.49,1,32,,,,0.00,0,0,69.00,12,5.75,CASE,,1045,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008912517000,ANCIENT HARVEST,O RED QUINOA,OZ,O RED QUINOA,,,,,,1,0,,8.29,1,31,0.00,0,0,5.99,1,4,0.00,0,0,REG,8.29,1,31,,,,0.00,0,0,5.75,1,5.75,CASE,,1045,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008912518000,ANCIENT HARVEST,O TRI COLOR QUINOA,OZ,O TRI COLOR QUINOA,,,,,,1,0,,7.99,1,30,0.00,0,0,5.99,1,7,0.00,0,0,REG,7.99,1,30,,,,0.00,0,0,66.96,12,5.58,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008915680111,SANTA BARBARA,JALAPENO OLIVES,OZ,JALAPENO OLIVES,,,,,,1,0,,5.79,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.79,1,31,,,,0.00,0,0,23.92,6,3.99,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,6,0,G1,D
0008915680112,SANTA BARBARA,MARTINI STYLE OLIVE,OZ,MARTINI STYLE OLIVE,,,,,,1,0,,4.69,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.69,1,31,,,,0.00,0,0,19.49,6,3.25,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,6,0,G1,D
0008938690071,SAHALE SNACKS,MAPLE PECANS BLND,OZ,MAPLE PECANS BLND,,,,,,1,0,,7.29,1,34,0.00,0,0,0.00,0,0,0.00,0,0,REG,7.29,1,34,,,,0.00,0,0,28.98,6,4.83,CASE,,1072,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008939710881,BELLA TERRA,O SAN MARZANO TOM,OZ,O SAN MARZANO TOM,,,,,,1,0,,5.99,1,32,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.99,1,32,,,,0.00,0,0,49.22,12,4.10,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008939720024,MEDITERRANEAN MARKET,EX VIRGIN OLIVE OIL,12/33.8 OZ,EX VIRGIN OLIVE OIL,,,,,,1,0,,9.99,1,41,0.00,0,0,0.00,0,0,0.00,0,0,REG,9.99,1,41,,,,0.00,0,0,70.68,12,5.89,CASE,,1076,13800,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008944500052,JUSTIN'S,HAZELNUT CHC BTR SQZ,OZ,HAZELNUT CHC BTR SQZ,,,,,,1,0,,1.39,1,35,0.00,0,0,0.00,0,0,0.00,0,0,REG,1.39,1,35,,,,0.00,0,0,9.00,10,0.90,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008967800000,TARAZI,FALAFEL MIX,OZ,FALAFEL MIX,,,,,,1,0,,5.69,1,30,0.00,0,0,5.29,1,25,0.00,0,0,REG,5.69,1,30,,,,0.00,0,0,23.78,6,3.96,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983602730,FRONTIER,ELDERBERRIES O WHOLE,1 LB,ELDERBERRIES O WHOLE,,1,,,,0,0,0,34.99,1,45,0.00,0,0,0.00,0,0,0.00,0,0,REG,34.99,1,45,,,,0.00,0,0,19.19,1,19.19,CASE,0,1032,2730,40100,GROCERY,40140,BULK,,0,,
0008983603953,FRONTIER,VEGETABLE GLYCERIN,OZ,VEGETABLE GLYCERIN,,,,,,1,0,,10.99,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,10.99,1,30,,,,0.00,0,0,7.65,1,7.65,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983606022,FRONTIER,EMPTY TEA BAGS 40CT,ct,EMPTY TEA BAGS 40CT,,,,,,1,0,,9.09,1,50,0.00,0,0,0.00,0,0,0.00,0,0,REG,9.09,1,50,,,,0.00,0,0,4.50,1,4.50,CASE,,1032,,40100,GROCERY,40140,BULK,,0,,
0008983615715,SIMPLY ORGANIC,O SPINACH DIP,12/1.41 OZ,O SPINACH DIP,,,,,,1,0,,1.99,1,40,0.00,0,0,3.00,2,20,0.00,0,0,REG,1.99,1,40,,,,0.00,0,0,14.40,12,1.20,CASE,,1045,1362599,40100,GROCERY,40110,PACKAGED GROCERY,6,0,G1,A
0008983615723,SIMPLY ORGANIC,O VGTBL GRLL SSNG,OZ,O VGTBL GRLL SSNG,,,,,,1,0,,5.29,1,32,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.29,1,32,,,,0.00,0,0,21.56,6,3.59,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983615731,SIMPLY ORGANIC,O CNN CHILI VE,OZ,O CNN CHILI VE,,,,,,1,0,,1.79,1,35,0.00,0,0,0.00,0,0,0.00,0,0,REG,1.79,1,35,,,,0.00,0,0,14.00,12,1.17,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983615738,SIMPLY ORGANIC,O UMMI SWEET SMKY,OZ,O UMMI SWEET SMKY,,,,,,1,0,,7.29,1,34,0.00,0,0,5.99,1,20,0.00,0,0,REG,7.29,1,34,,,,0.00,0,0,4.79,1,4.79,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983615750,SIMPLY ORGANIC,O ONION CHIVE DIP,12/1 OZ,O ONION CHIVE DIP,,,,,,1,0,,1.69,1,29,0.00,0,0,3.00,2,20,0.00,0,0,REG,1.69,1,29,,,,0.00,0,0,14.40,12,1.20,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,6,0,G1,A
0008983615758,SIMPLY ORGANIC,O MILD TACO,OZ,O MILD TACO,,,,,,1,0,,1.79,1,34,0.00,0,0,3.00,2,21,0.00,0,0,REG,1.79,1,34,,,,0.00,0,0,14.14,12,1.18,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983615765,SIMPLY ORGANIC,O PEPPR GARLIC MX,OZ,O PEPPR GARLIC MX,,,,,,1,0,,2.19,1,33,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.19,1,33,,,,0.00,0,0,17.61,12,1.47,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983615766,SIMPLY ORGANIC,O CHILI LIME MAR,OZ,O CHILI LIME MAR,,,,,,1,0,,2.09,1,35,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.09,1,35,,,,0.00,0,0,16.38,12,1.37,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983615768,SIMPLY ORGANIC,O SAVORY STEAK MX,OZ,O SAVORY STEAK MX,,,,,,1,0,,2.19,1,33,0.00,0,0,3.00,2,2,0.00,0,0,REG,2.19,1,33,,,,0.00,0,0,17.61,12,1.47,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983615772,SIMPLY ORGANIC,O ORIGINAL SEASON,OZ,O ORIGINAL SEASON,,,,,,1,0,,6.69,1,33,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.69,1,33,,,,0.00,0,0,26.99,6,4.50,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0008983615774,SIMPLY ORGANIC,O SAVORY SEASON,OZ,O SAVORY SEASON,,,,,,1,0,,6.49,1,34,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.49,1,34,,,,0.00,0,0,25.86,6,4.31,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
